account_id,customer_id,account_type,currency,opened_date,status,credit_limit,last_updated_at
ACC001102,CUST00555,CHECKING,CAD,2025-06-05,FROZEN,0,2025-06-05 02:48:46
ACC001103,CUST00555,credit,GBP,2025-06-20,FROZEN,25000,2025-06-20 00:42:41
ACC001104,CUST00556,credit,NGN,2024-08-22,FROZEN,0,2024-08-22 08:10:02
ACC001105,CUST00556,savings,EUR,2025-03-12,CLOSED,0,2025-03-12 11:35:36
ACC001106,CUST00557,credit,CAD,2024-12-22,FROZEN,1000,2024-12-22 14:00:00
ACC001107,CUST00558,checking,EUR,2024-10-12,FROZEN,0,2024-10-12 18:09:45
ACC001108,CUST00558,CHECKING,GBP,2024-01-18,closed,0,2024-01-18 08:54:25
ACC001109,CUST00559,credit,JPY,2025-03-27,FROZEN,10000,2025-03-27 13:22:24
ACC001110,CUST00559,CREDIT,NGN,2025-04-17,closed,0,2025-04-17 10:50:39
ACC001111,CUST00560,checking,usd,2024-06-12,ACTIVE,0,2024-06-12 23:32:15
ACC001112,CUST00560,SAVINGS,EUR,2025-02-23,FROZEN,0,2025-02-23 06:58:55
ACC001113,CUST00560,SAVINGS,NGN,2025-06-02,active,0,2025-06-02 20:37:45
ACC001114,CUST00561,credit,gbp,2025-01-27,closed,25000,2025-01-27 02:55:56
ACC001115,CUST00561,CHECKING,CAD,2025-04-27,active,0,2025-04-27 16:53:24
ACC001116,CUST00562,CHECKING,GBP,2025-06-30,closed,0,2025-06-30 20:07:38
ACC001117,CUST00562,credit,USD,2024-10-13,CLOSED,0,2024-10-13 04:48:53
ACC001118,CUST00563,checking,GBP,2025-01-12,CLOSED,0,2025-01-12 00:59:47
ACC001119,CUST00564,checking,USD,2024-11-18,FROZEN,0,2024-11-18 17:56:13
ACC001120,CUST00564,CHECKING,INR,2024-12-10,CLOSED,0,2024-12-10 06:31:41
ACC001121,CUST00564,CREDIT,GBP,2025-04-21,CLOSED,5000,2025-04-21 23:19:18
ACC001122,CUST00565,CREDIT,NGN,2025-06-06,closed,5000,2025-06-06 15:31:21
ACC001123,CUST00566,credit,CAD,2025-02-22,FROZEN,25000,2025-02-22 13:17:04
ACC001124,CUST00566,SAVINGS,CAD,2025-04-29,active,0,2025-04-29 12:08:39
ACC001125,CUST00567,SAVINGS,usd,2025-01-31,active,0,2025-01-31 20:36:18
ACC001126,CUST00567,credit,JPY,2024-11-07,closed,0,2024-11-07 22:06:44
ACC001127,CUST00568,CREDIT,INR,2024-11-25,closed,10000,2024-11-25 12:34:36
ACC001128,CUST00569,CREDIT,CAD,2024-12-17,closed,0,2024-12-17 16:52:40
ACC001129,CUST00569,savings,gbp,2025-02-01,closed,0,2025-02-01 23:29:38
ACC001130,CUST00570,CREDIT,INR,2025-01-20,closed,1000,2025-01-20 11:28:27
ACC001131,CUST00571,checking,USD,2024-04-26,closed,0,2024-04-26 05:18:28
ACC001132,CUST00571,CREDIT,USD,2025-02-18,FROZEN,10000,2025-02-18 08:03:16
ACC001133,CUST00572,CHECKING,CAD,2024-08-31,ACTIVE,0,2024-08-31 20:41:07
ACC001134,CUST00572,CREDIT,USD,2024-12-09,closed,0,2024-12-09 10:41:51
ACC001135,CUST00573,credit,EUR,2025-02-28,CLOSED,25000,2025-02-28 07:37:36
ACC001136,CUST00573,credit,gbp,2024-12-06,closed,1000,2024-12-06 13:50:52
ACC001137,CUST00574,SAVINGS,CAD,2025-04-07,active,0,2025-04-07 00:21:28
ACC001138,CUST00574,CREDIT,EUR,2025-02-25,closed,1000,2025-02-25 07:27:20
ACC001139,CUST00574,CREDIT,USD,2025-04-09,closed,0,2025-04-09 14:22:43
ACC001140,CUST00575,SAVINGS,usd,2025-03-23,ACTIVE,0,2025-03-23 13:22:51
ACC001141,CUST00576,CREDIT,EUR,2025-02-04,active,1000,2025-02-04 08:31:53
ACC001142,CUST00576,CREDIT,EUR,2025-03-12,active,25000,2025-03-12 07:29:23
ACC001143,CUST00576,credit,usd,2025-01-28,FROZEN,1000,2025-01-28 17:25:19
ACC001144,CUST00577,savings,NGN,2024-06-03,CLOSED,0,2024-06-03 03:17:46
ACC001145,CUST00578,checking,CAD,2025-04-23,active,0,2025-04-23 11:35:52
ACC001146,CUST00578,SAVINGS,CAD,2024-07-03,active,0,2024-07-03 11:01:17
ACC001147,CUST00579,SAVINGS,INR,2024-11-23,ACTIVE,0,2024-11-23 03:15:15
ACC001148,CUST00579,SAVINGS,NGN,2024-08-19,active,0,2024-08-19 16:17:00
ACC001149,CUST00579,SAVINGS,usd,2024-09-05,FROZEN,0,2024-09-05 00:26:23
ACC001150,CUST00580,CREDIT,USD,2024-05-28,closed,0,2024-05-28 00:48:24
ACC001151,CUST00580,CREDIT,CAD,2024-05-02,ACTIVE,0,2024-05-02 07:16:29
ACC001152,CUST00581,CREDIT,USD,2024-02-23,FROZEN,0,2024-02-23 08:13:44
ACC001153,CUST00582,CHECKING,CAD,2025-01-19,ACTIVE,0,2025-01-19 22:35:10
ACC001154,CUST00582,checking,INR,2024-11-28,active,0,2024-11-28 22:49:07
ACC001155,CUST00583,SAVINGS,usd,2025-03-18,active,0,2025-03-18 09:41:45
ACC001156,CUST00583,SAVINGS,EUR,2025-05-31,CLOSED,0,2025-05-31 10:53:23
ACC001157,CUST00583,checking,JPY,2025-06-21,active,0,2025-06-21 03:54:41
ACC001158,CUST00584,CREDIT,JPY,2024-12-08,ACTIVE,0,2024-12-08 18:48:17
ACC001159,CUST00584,SAVINGS,usd,2025-03-28,FROZEN,0,2025-03-28 00:55:53
ACC001160,CUST00585,CREDIT,EUR,2024-10-11,ACTIVE,5000,2024-10-11 03:12:43
ACC001161,CUST00585,checking,EUR,2025-06-14,closed,0,2025-06-14 12:53:16
ACC001162,CUST00585,savings,JPY,2025-02-10,CLOSED,0,2025-02-10 01:31:48
ACC001163,CUST00586,credit,usd,2024-08-31,FROZEN,5000,2024-08-31 09:30:38
ACC001164,CUST00586,SAVINGS,EUR,2024-12-10,active,0,2024-12-10 05:54:50
ACC001165,CUST00587,savings,USD,2024-05-29,FROZEN,0,2024-05-29 06:54:55
ACC001166,CUST00587,savings,usd,2024-02-18,closed,0,2024-02-18 12:50:02
ACC001167,CUST00588,CREDIT,JPY,2024-11-23,closed,5000,2024-11-23 23:32:31
ACC001168,CUST00589,CREDIT,GBP,2025-05-16,FROZEN,10000,2025-05-16 23:31:08
ACC001169,CUST00589,checking,INR,2025-02-21,active,0,2025-02-21 04:46:57
ACC001170,CUST00590,savings,NGN,2025-06-14,CLOSED,0,2025-06-14 14:57:09
ACC001171,CUST00590,CHECKING,INR,2025-04-27,ACTIVE,0,2025-04-27 05:15:33
ACC001172,CUST00591,SAVINGS,JPY,2024-12-10,CLOSED,0,2024-12-10 12:19:08
ACC001173,CUST00591,savings,gbp,2025-06-24,CLOSED,0,2025-06-24 18:28:23
ACC001174,CUST00592,CREDIT,USD,2024-06-25,active,25000,2024-06-25 19:25:41
ACC001175,CUST00592,SAVINGS,JPY,2024-07-22,active,0,2024-07-22 06:34:31
ACC001176,CUST00593,credit,JPY,2024-12-13,ACTIVE,0,2024-12-13 14:55:38
ACC001177,CUST00593,SAVINGS,NGN,2024-05-20,active,0,2024-05-20 16:00:44
ACC001178,CUST00593,CREDIT,NGN,2025-01-12,closed,0,2025-01-12 05:23:10
ACC001179,CUST00594,CREDIT,USD,2024-08-16,active,0,2024-08-16 11:34:07
ACC001180,CUST00594,savings,EUR,2024-06-15,active,0,2024-06-15 14:58:58
ACC001181,CUST00594,CHECKING,GBP,2024-12-04,CLOSED,0,2024-12-04 19:01:15
ACC001182,CUST00595,credit,USD,2025-06-06,ACTIVE,5000,2025-06-06 19:27:37
ACC001183,CUST00596,credit,gbp,2025-01-13,ACTIVE,0,2025-01-13 00:20:14
ACC001184,CUST00596,credit,CAD,2025-01-26,active,25000,2025-01-26 08:34:22
ACC001185,CUST00597,SAVINGS,NGN,2024-11-07,ACTIVE,0,2024-11-07 09:09:33
ACC001186,CUST00597,checking,GBP,2024-09-12,closed,0,2024-09-12 02:43:37
ACC001187,CUST00598,savings,gbp,2024-12-11,active,0,2024-12-11 12:55:21
ACC001188,CUST00598,savings,USD,2024-12-22,CLOSED,0,2024-12-22 17:54:38
ACC001189,CUST00598,savings,gbp,2025-04-11,active,0,2025-04-11 06:48:20
ACC001190,CUST00599,CREDIT,NGN,2025-01-11,ACTIVE,0,2025-01-11 10:05:48
ACC001191,CUST00599,checking,GBP,2025-03-28,ACTIVE,0,2025-03-28 10:10:41
ACC001192,CUST00600,CHECKING,EUR,2024-12-08,CLOSED,0,2024-12-08 10:06:08
ACC001193,CUST00600,checking,JPY,2024-11-19,FROZEN,0,2024-11-19 19:49:40
ACC001194,CUST00600,credit,NGN,2024-12-28,FROZEN,0,2024-12-28 23:58:15
ACC001195,CUST00601,SAVINGS,gbp,2025-03-12,ACTIVE,0,2025-03-12 14:54:08
ACC001196,CUST00601,CHECKING,NGN,2025-06-12,active,0,2025-06-12 18:28:01
ACC001197,CUST00601,CREDIT,INR,2025-02-01,active,25000,2025-02-01 19:08:00
ACC001198,CUST00602,CHECKING,INR,2025-06-15,CLOSED,0,2025-06-15 12:25:28
ACC001199,CUST00603,checking,USD,2024-09-26,CLOSED,0,2024-09-26 06:23:06
ACC001200,CUST00604,credit,usd,2024-09-13,active,25000,2024-09-13 11:16:59
ACC001201,CUST00605,SAVINGS,INR,2025-06-29,active,0,2025-06-29 11:36:10
ACC001202,CUST00605,CREDIT,USD,2025-05-26,closed,25000,2025-05-26 19:58:49
ACC001203,CUST00606,checking,CAD,2025-05-21,ACTIVE,0,2025-05-21 11:23:52
ACC001204,CUST00607,checking,CAD,2025-03-02,FROZEN,0,2025-03-02 18:13:43
ACC001205,CUST00607,SAVINGS,INR,2025-04-03,active,0,2025-04-03 02:01:28
ACC001206,CUST00607,savings,NGN,2025-03-10,active,0,2025-03-10 22:58:27
ACC001207,CUST00608,CHECKING,GBP,2025-03-03,active,0,2025-03-03 08:28:59
ACC001208,CUST00608,checking,CAD,2025-04-19,CLOSED,0,2025-04-19 14:03:17
ACC001209,CUST00609,CHECKING,GBP,2025-02-13,closed,0,2025-02-13 04:05:01
ACC001210,CUST00610,CREDIT,EUR,2025-01-18,closed,0,2025-01-18 18:33:04
ACC001211,CUST00610,CHECKING,usd,2025-01-30,ACTIVE,0,2025-01-30 07:48:49
ACC001212,CUST00610,CREDIT,USD,2025-03-07,closed,5000,2025-03-07 04:46:12
ACC001213,CUST00611,credit,CAD,2024-08-13,ACTIVE,0,2024-08-13 23:43:29
ACC001214,CUST00611,CHECKING,GBP,2024-08-03,ACTIVE,0,2024-08-03 17:23:27
ACC001215,CUST00611,CHECKING,USD,2024-11-04,CLOSED,0,2024-11-04 01:09:58
ACC001216,CUST00612,checking,USD,2025-03-12,closed,0,2025-03-12 05:34:21
ACC001217,CUST00612,CHECKING,USD,2025-06-02,CLOSED,0,2025-06-02 22:35:56
ACC001218,CUST00612,credit,gbp,2025-06-07,closed,1000,2025-06-07 23:20:42
ACC001219,CUST00613,credit,INR,2025-03-01,closed,0,2025-03-01 15:14:21
ACC001220,CUST00613,SAVINGS,INR,2024-12-14,CLOSED,0,2024-12-14 02:33:47
ACC001221,CUST00614,CREDIT,GBP,2025-05-02,active,0,2025-05-02 04:50:00
ACC001222,CUST00615,credit,NGN,2025-04-07,FROZEN,0,2025-04-07 10:08:20
ACC001223,CUST00615,SAVINGS,USD,2024-10-04,CLOSED,0,2024-10-04 06:15:34
ACC001224,CUST00616,CHECKING,INR,2024-08-12,CLOSED,0,2024-08-12 20:03:07
ACC001225,CUST00616,checking,NGN,2025-06-17,active,0,2025-06-17 14:15:50
ACC001226,CUST00617,checking,NGN,2025-03-24,CLOSED,0,2025-03-24 12:49:33
ACC001227,CUST00617,savings,INR,2025-04-06,CLOSED,0,2025-04-06 02:44:33
ACC001228,CUST00617,savings,CAD,2025-03-31,FROZEN,0,2025-03-31 10:16:29
ACC001229,CUST00618,checking,JPY,2025-04-20,active,0,2025-04-20 21:51:34
ACC001230,CUST00618,checking,GBP,2025-02-20,closed,0,2025-02-20 12:57:09
ACC001231,CUST00619,savings,JPY,2025-03-29,CLOSED,0,2025-03-29 03:16:20
ACC001232,CUST00620,SAVINGS,GBP,2025-04-23,CLOSED,0,2025-04-23 01:15:27
ACC001233,CUST00620,savings,usd,2025-01-15,closed,0,2025-01-15 10:39:08
ACC001234,CUST00621,SAVINGS,NGN,2025-02-27,ACTIVE,0,2025-02-27 07:51:08
ACC001235,CUST00621,checking,CAD,2024-08-14,closed,0,2024-08-14 21:16:01
ACC001236,CUST00621,credit,JPY,2024-07-12,CLOSED,1000,2024-07-12 17:27:37
ACC001237,CUST00622,CHECKING,GBP,2025-01-28,CLOSED,0,2025-01-28 01:45:07
ACC001238,CUST00623,checking,gbp,2025-05-28,closed,0,2025-05-28 12:24:54
ACC001239,CUST00623,checking,NGN,2025-06-17,closed,0,2025-06-17 08:55:06
ACC001240,CUST00623,checking,EUR,2025-06-19,CLOSED,0,2025-06-19 19:43:35
ACC001241,CUST00624,checking,EUR,2025-05-30,CLOSED,0,2025-05-30 23:44:23
ACC001242,CUST00624,CREDIT,JPY,2025-05-01,ACTIVE,25000,2025-05-01 09:40:00
ACC001243,CUST00625,CHECKING,usd,2024-04-22,ACTIVE,0,2024-04-22 09:24:55
ACC001244,CUST00625,CHECKING,CAD,2024-02-13,ACTIVE,0,2024-02-13 17:35:45
ACC001245,CUST00625,SAVINGS,GBP,2024-10-07,active,0,2024-10-07 08:13:16
ACC001246,CUST00626,CHECKING,CAD,2024-09-07,closed,0,2024-09-07 21:22:05
ACC001247,CUST00627,savings,INR,2025-03-29,FROZEN,0,2025-03-29 04:16:07
ACC001248,CUST00627,checking,gbp,2025-06-30,FROZEN,0,2025-06-30 12:06:52
ACC001249,CUST00628,checking,EUR,2024-09-04,CLOSED,0,2024-09-04 03:07:08
ACC001250,CUST00629,CREDIT,EUR,2025-02-04,closed,1000,2025-02-04 17:26:37
ACC001251,CUST00630,savings,gbp,2025-06-12,active,0,2025-06-12 07:29:27
ACC001252,CUST00630,credit,INR,2024-05-08,ACTIVE,0,2024-05-08 01:11:30
ACC001253,CUST00630,checking,NGN,2024-03-11,CLOSED,0,2024-03-11 14:03:56
ACC001254,CUST00631,checking,USD,2025-06-02,closed,0,2025-06-02 04:50:39
ACC001255,CUST00631,savings,EUR,2025-04-18,CLOSED,0,2025-04-18 17:39:56
ACC001256,CUST00632,savings,CAD,2025-06-25,FROZEN,0,2025-06-25 19:49:14
ACC001257,CUST00633,SAVINGS,usd,2025-06-03,active,0,2025-06-03 06:41:32
ACC001258,CUST00634,SAVINGS,NGN,2025-05-05,active,0,2025-05-05 16:46:58
ACC001259,CUST00635,credit,CAD,2025-06-08,FROZEN,0,2025-06-08 14:10:33
ACC001260,CUST00636,SAVINGS,INR,2024-05-23,ACTIVE,0,2024-05-23 12:35:14
ACC001261,CUST00636,savings,EUR,2025-06-21,FROZEN,0,2025-06-21 12:24:48
ACC001262,CUST00636,checking,JPY,2024-10-02,FROZEN,0,2024-10-02 06:57:48
ACC001263,CUST00637,savings,CAD,2024-05-04,active,0,2024-05-04 05:02:03
ACC001264,CUST00637,credit,gbp,2024-05-26,FROZEN,0,2024-05-26 09:33:23
ACC001265,CUST00637,savings,CAD,2025-03-30,ACTIVE,0,2025-03-30 16:40:53
ACC001266,CUST00638,credit,CAD,2025-02-12,closed,0,2025-02-12 19:22:13
ACC001267,CUST00638,checking,USD,2024-03-18,closed,0,2024-03-18 08:51:00
ACC001268,CUST00639,savings,GBP,2024-12-28,CLOSED,0,2024-12-28 02:55:55
ACC001269,CUST00640,CHECKING,gbp,2025-04-14,CLOSED,0,2025-04-14 20:07:25
ACC001270,CUST00640,SAVINGS,JPY,2025-03-25,CLOSED,0,2025-03-25 08:20:38
ACC001271,CUST00641,checking,CAD,2025-01-08,FROZEN,0,2025-01-08 17:44:27
ACC001272,CUST00641,checking,INR,2025-06-21,FROZEN,0,2025-06-21 01:09:32
ACC001273,CUST00642,savings,usd,2024-12-31,FROZEN,0,2024-12-31 08:28:09
ACC001274,CUST00642,CHECKING,USD,2025-06-14,active,0,2025-06-14 14:16:42
ACC001275,CUST00643,CHECKING,EUR,2024-09-10,FROZEN,0,2024-09-10 17:07:18
ACC001276,CUST00644,CREDIT,GBP,2024-10-07,ACTIVE,25000,2024-10-07 19:26:28
ACC001277,CUST00645,credit,CAD,2025-02-07,closed,0,2025-02-07 20:57:00
ACC001278,CUST00646,CREDIT,INR,2024-06-12,FROZEN,10000,2024-06-12 08:35:43
ACC001279,CUST00647,CREDIT,USD,2024-08-16,active,0,2024-08-16 02:25:57
ACC001280,CUST00647,credit,EUR,2024-09-21,ACTIVE,0,2024-09-21 11:40:24
ACC001281,CUST00647,CHECKING,USD,2025-04-10,CLOSED,0,2025-04-10 22:36:58
ACC001282,CUST00648,checking,USD,2025-03-31,ACTIVE,0,2025-03-31 06:12:42
ACC001283,CUST00648,SAVINGS,JPY,2025-04-30,active,0,2025-04-30 03:05:20
ACC001284,CUST00648,checking,INR,2025-05-17,closed,0,2025-05-17 10:31:34
ACC001285,CUST00649,savings,gbp,2025-01-07,closed,0,2025-01-07 06:15:01
ACC001286,CUST00649,savings,EUR,2024-11-19,closed,0,2024-11-19 19:02:37
ACC001287,CUST00649,CHECKING,EUR,2024-10-29,active,0,2024-10-29 10:50:42
ACC001288,CUST00650,CREDIT,GBP,2025-01-27,ACTIVE,5000,2025-01-27 22:35:20
ACC001289,CUST00650,CHECKING,GBP,2025-05-16,active,0,2025-05-16 11:36:09
ACC001290,CUST00651,checking,NGN,2024-07-05,closed,0,2024-07-05 20:55:31
ACC001291,CUST00651,CREDIT,JPY,2024-08-28,FROZEN,1000,2024-08-28 11:15:08
ACC001292,CUST00652,SAVINGS,CAD,2025-04-19,active,0,2025-04-19 15:29:07
ACC001293,CUST00653,credit,gbp,2024-11-20,FROZEN,10000,2024-11-20 17:05:12
ACC001294,CUST00653,CHECKING,USD,2025-01-19,ACTIVE,0,2025-01-19 15:05:27
ACC001295,CUST00653,SAVINGS,USD,2025-05-28,closed,0,2025-05-28 19:41:47
ACC001296,CUST00654,credit,INR,2025-03-07,ACTIVE,25000,2025-03-07 12:36:05
ACC001297,CUST00654,CHECKING,CAD,2025-06-30,closed,0,2025-06-30 23:24:11
ACC001298,CUST00655,credit,gbp,2025-06-15,FROZEN,0,2025-06-15 07:27:57
ACC001299,CUST00655,SAVINGS,INR,2025-02-15,FROZEN,0,2025-02-15 03:16:40
ACC001300,CUST00656,savings,CAD,2025-01-04,closed,0,2025-01-04 14:30:23
ACC001301,CUST00656,checking,GBP,2025-06-26,closed,0,2025-06-26 07:37:03
ACC001302,CUST00657,credit,NGN,2024-09-13,CLOSED,0,2024-09-13 13:59:16
ACC001303,CUST00658,savings,INR,2024-11-10,CLOSED,0,2024-11-10 23:19:36
ACC001304,CUST00658,checking,EUR,2024-12-30,CLOSED,0,2024-12-30 14:35:22
ACC001305,CUST00659,checking,CAD,2024-03-02,CLOSED,0,2024-03-02 00:20:12
ACC001306,CUST00659,checking,NGN,2025-06-17,FROZEN,0,2025-06-17 00:55:56
ACC001307,CUST00660,credit,EUR,2025-03-05,closed,0,2025-03-05 09:27:13
ACC001308,CUST00661,CHECKING,USD,2024-10-22,CLOSED,0,2024-10-22 13:03:26
ACC001309,CUST00662,SAVINGS,CAD,2024-09-16,active,0,2024-09-16 05:10:03
ACC001310,CUST00662,savings,NGN,2024-07-28,active,0,2024-07-28 10:04:42
ACC001311,CUST00663,SAVINGS,GBP,2025-06-01,active,0,2025-06-01 16:13:40
ACC001312,CUST00663,CREDIT,INR,2025-04-13,CLOSED,10000,2025-04-13 21:39:55
ACC001313,CUST00664,savings,USD,2025-03-13,FROZEN,0,2025-03-13 00:49:05
ACC001314,CUST00664,CHECKING,CAD,2025-03-02,CLOSED,0,2025-03-02 14:02:57
ACC001315,CUST00665,checking,GBP,2025-03-17,closed,0,2025-03-17 04:20:15
ACC001316,CUST00665,checking,NGN,2025-04-25,CLOSED,0,2025-04-25 23:17:10
ACC001317,CUST00665,SAVINGS,EUR,2025-01-22,FROZEN,0,2025-01-22 12:26:00
ACC001318,CUST00666,credit,NGN,2025-03-24,closed,5000,2025-03-24 07:33:23
ACC001319,CUST00666,CREDIT,JPY,2025-02-15,FROZEN,0,2025-02-15 15:50:59
ACC001320,CUST00666,credit,EUR,2025-03-30,FROZEN,0,2025-03-30 05:37:42
ACC001321,CUST00667,CHECKING,USD,2025-03-22,CLOSED,0,2025-03-22 19:06:33
ACC001322,CUST00667,savings,GBP,2025-01-01,active,0,2025-01-01 09:27:31
ACC001323,CUST00667,credit,CAD,2024-11-28,CLOSED,0,2024-11-28 08:49:12
ACC001324,CUST00668,SAVINGS,CAD,2025-04-10,active,0,2025-04-10 01:52:14
ACC001325,CUST00668,SAVINGS,GBP,2024-05-12,closed,0,2024-05-12 17:55:40
ACC001326,CUST00669,checking,INR,2025-01-09,closed,0,2025-01-09 01:10:00
ACC001327,CUST00669,CHECKING,CAD,2025-04-09,closed,0,2025-04-09 10:24:39
ACC001328,CUST00669,savings,EUR,2024-11-15,closed,0,2024-11-15 02:53:41
ACC001329,CUST00670,CREDIT,INR,2024-12-22,closed,1000,2024-12-22 13:50:32
ACC001330,CUST00670,CHECKING,INR,2025-03-04,CLOSED,0,2025-03-04 07:22:04
ACC001331,CUST00671,credit,CAD,2024-12-21,ACTIVE,0,2024-12-21 06:28:01
ACC001332,CUST00672,checking,USD,2024-10-10,FROZEN,0,2024-10-10 12:41:20
ACC001333,CUST00672,CREDIT,JPY,2025-01-03,active,1000,2025-01-03 15:28:01
ACC001334,CUST00673,SAVINGS,INR,2025-06-28,FROZEN,0,2025-06-28 12:47:18
ACC001335,CUST00673,CREDIT,GBP,2025-02-11,closed,0,2025-02-11 20:52:28
ACC001336,CUST00674,SAVINGS,USD,2025-01-19,active,0,2025-01-19 08:55:46
ACC001337,CUST00674,CREDIT,GBP,2025-04-07,CLOSED,0,2025-04-07 15:41:49
ACC001338,CUST00674,credit,USD,2025-03-19,FROZEN,25000,2025-03-19 03:16:56
ACC001339,CUST00675,checking,gbp,2025-01-28,ACTIVE,0,2025-01-28 15:49:39
ACC001340,CUST00675,credit,NGN,2024-12-25,ACTIVE,10000,2024-12-25 14:19:00
ACC001341,CUST00676,checking,INR,2025-02-20,CLOSED,0,2025-02-20 13:33:00
ACC001342,CUST00676,checking,INR,2025-03-27,FROZEN,0,2025-03-27 15:26:20
ACC001343,CUST00677,savings,gbp,2025-03-12,active,0,2025-03-12 02:50:41
ACC001344,CUST00678,SAVINGS,EUR,2025-04-13,closed,0,2025-04-13 02:44:55
ACC001345,CUST00678,SAVINGS,USD,2024-08-03,ACTIVE,0,2024-08-03 20:04:43
ACC001346,CUST00678,SAVINGS,JPY,2024-06-05,CLOSED,0,2024-06-05 17:14:40
ACC001347,CUST00679,SAVINGS,NGN,2025-03-23,closed,0,2025-03-23 12:36:58
ACC001348,CUST00679,credit,CAD,2025-02-28,CLOSED,1000,2025-02-28 22:40:36
ACC001349,CUST00680,CREDIT,USD,2024-09-11,FROZEN,25000,2024-09-11 16:27:37
ACC001350,CUST00681,CREDIT,JPY,2025-01-13,ACTIVE,0,2025-01-13 15:55:53
ACC001351,CUST00681,credit,EUR,2025-03-15,CLOSED,10000,2025-03-15 16:46:00
ACC001352,CUST00682,checking,EUR,2024-04-08,ACTIVE,0,2024-04-08 17:38:53
ACC001353,CUST00683,credit,usd,2024-06-09,FROZEN,0,2024-06-09 21:39:22
ACC001354,CUST00683,SAVINGS,usd,2024-11-07,CLOSED,0,2024-11-07 08:28:22
ACC001355,CUST00683,CHECKING,INR,2024-10-27,CLOSED,0,2024-10-27 20:40:00
ACC001356,CUST00684,CREDIT,NGN,2025-01-03,active,1000,2025-01-03 01:38:31
ACC001357,CUST00684,CHECKING,GBP,2025-04-07,CLOSED,0,2025-04-07 10:19:10
ACC001358,CUST00684,CHECKING,gbp,2025-01-21,active,0,2025-01-21 21:16:31
ACC001359,CUST00685,credit,JPY,2024-05-26,ACTIVE,10000,2024-05-26 21:30:02
ACC001360,CUST00686,savings,USD,2024-08-11,ACTIVE,0,2024-08-11 03:59:42
ACC001361,CUST00687,checking,EUR,2025-06-04,active,0,2025-06-04 13:59:27
ACC001362,CUST00688,SAVINGS,NGN,2025-01-06,CLOSED,0,2025-01-06 01:34:25
ACC001363,CUST00688,CREDIT,gbp,2024-09-11,CLOSED,25000,2024-09-11 11:28:35
ACC001364,CUST00688,credit,NGN,2024-09-13,closed,10000,2024-09-13 03:09:29
ACC001365,CUST00689,checking,USD,2024-07-07,active,0,2024-07-07 04:04:40
ACC001366,CUST00690,savings,USD,2025-06-18,FROZEN,0,2025-06-18 15:02:44
ACC001367,CUST00691,CREDIT,JPY,2024-12-12,active,0,2024-12-12 07:30:07
ACC001368,CUST00691,checking,EUR,2025-04-14,closed,0,2025-04-14 05:59:59
ACC001369,CUST00691,credit,gbp,2024-11-13,FROZEN,10000,2024-11-13 20:30:23
ACC001370,CUST00692,CREDIT,EUR,2025-05-11,active,1000,2025-05-11 08:44:03
ACC001371,CUST00692,SAVINGS,GBP,2025-03-26,FROZEN,0,2025-03-26 12:41:10
ACC001372,CUST00692,savings,usd,2025-03-28,FROZEN,0,2025-03-28 02:33:42
ACC001373,CUST00693,savings,JPY,2024-04-02,CLOSED,0,2024-04-02 09:11:48
ACC001374,CUST00693,checking,usd,2024-08-16,ACTIVE,0,2024-08-16 21:50:06
ACC001375,CUST00694,credit,GBP,2024-04-23,active,25000,2024-04-23 21:35:03
ACC001376,CUST00694,credit,gbp,2025-04-18,active,10000,2025-04-18 21:25:42
ACC001377,CUST00695,SAVINGS,CAD,2025-05-24,CLOSED,0,2025-05-24 15:00:37
ACC001378,CUST00695,credit,GBP,2024-08-01,closed,10000,2024-08-01 02:44:32
ACC001379,CUST00695,SAVINGS,GBP,2025-06-21,closed,0,2025-06-21 17:19:33
ACC001380,CUST00696,CHECKING,GBP,2024-12-18,active,0,2024-12-18 08:29:31
ACC001381,CUST00697,savings,NGN,2025-03-07,FROZEN,0,2025-03-07 03:20:47
ACC001382,CUST00697,savings,EUR,2025-06-12,CLOSED,0,2025-06-12 19:47:28
ACC001383,CUST00698,CREDIT,GBP,2025-06-27,ACTIVE,0,2025-06-27 14:37:35
ACC001384,CUST00698,CHECKING,USD,2024-07-10,closed,0,2024-07-10 07:30:03
ACC001385,CUST00699,SAVINGS,USD,2024-04-19,FROZEN,0,2024-04-19 17:00:18
ACC001386,CUST00700,credit,EUR,2024-12-15,ACTIVE,5000,2024-12-15 03:06:02
ACC001387,CUST00700,SAVINGS,GBP,2024-08-09,active,0,2024-08-09 19:00:31
ACC001388,CUST00701,CHECKING,gbp,2025-05-03,CLOSED,0,2025-05-03 18:56:35
ACC001389,CUST00701,SAVINGS,USD,2024-12-18,ACTIVE,0,2024-12-18 16:43:55
ACC001390,CUST00702,SAVINGS,INR,2024-05-23,active,0,2024-05-23 04:03:12
ACC001391,CUST00702,credit,USD,2024-05-06,CLOSED,10000,2024-05-06 11:01:15
ACC001392,CUST00703,CHECKING,usd,2024-12-07,active,0,2024-12-07 13:41:46
ACC001393,CUST00704,SAVINGS,USD,2025-03-13,closed,0,2025-03-13 01:47:54
ACC001394,CUST00704,CHECKING,EUR,2025-06-01,active,0,2025-06-01 07:21:39
ACC001395,CUST00705,credit,USD,2025-01-02,ACTIVE,1000,2025-01-02 09:19:53
ACC001396,CUST00706,savings,NGN,2024-12-23,active,0,2024-12-23 23:04:33
ACC001397,CUST00706,CREDIT,usd,2024-07-14,FROZEN,0,2024-07-14 03:40:35
